Reservation_ID,Payment,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan
RES-03480,UPI,₹1500/day,DISC15,,1575.0,premium
RES-03481,card,800/day,BOGUS99,,840.0,eco
RES-03482,wallet,"₹ 2,500 /day",,125.0,2625.0,premium
RES-03483,wallet,1000/day,BOGUS99,50.0,1050.0,standard
RES-03484,UPI,3000,SAVE10,150.0,3150.0,premium
RES-03485,cash,₹1500/day,DISC15,75.0,1575.0,standard
RES-03486,card,1000/day,,50.0,1050.0,standard
RES-03487,card,₹1500/day,,,1575.0,eco
RES-03488,cash,₹3000/day,DISC15,,3150.0,premium
RES-03489,wallet,1200,BOGUS99,,1260.0,standard
RES-03490,wallet,1200/day,SAVE10,60.0,1260.0,premium
RES-03491,UPI,800/day,DISC15,40.0,840.0,standard
RES-03492,UPI,3000/day,DISC15,,3150.0,eco
RES-03493,upi,₹1200/day,DISC15,60.0,1260.0,eco
RES-03494,Card,3000/day,SAVE10,150.0,3150.0,eco
RES-03495,card,₹ 800 /day,SAVE10,40.0,840.0,standard
RES-03496,wallet,1200,DISC15,,1260.0,eco
RES-03497,wallet,"₹ 1,200 /day",,60.0,1260.0,eco
RES-03498,card,₹1200/day,SAVE10,60.0,1260.0,eco
RES-03499,upi,2500/day,,125.0,2625.0,premium
RES-03500,Card,₹ 800 /day,,40.0,840.0,standard
RES-03501,cash,3000,DISC15,,3150.0,premium
RES-03502,card,1200/day,SAVE10,60.0,1260.0,premium
RES-03503,upi,800,SAVE10,40.0,840.0,eco
RES-03504,Card,₹1500/day,SAVE10,75.0,1575.0,standard
RES-03505,cash,1000/day,BOGUS99,50.0,1050.0,eco
RES-03506,wallet,3000/day,SAVE10,150.0,3150.0,standard
RES-03507,Card,3000,BOGUS99,150.0,3150.0,premium
RES-03508,cash,"₹ 2,500 /day",DISC15,125.0,2625.0,premium
RES-03509,card,₹ 800 /day,SAVE10,40.0,840.0,standard
RES-03510,Card,₹1000/day,BOGUS99,50.0,1050.0,standard
RES-03511,UPI,₹1000/day,SAVE10,50.0,1050.0,eco
RES-03512,cash,"₹ 1,500 /day",SAVE10,,1575.0,standard
RES-03513,Card,1200,SAVE10,60.0,1260.0,eco
RES-03514,card,₹1500/day,BOGUS99,75.0,1575.0,premium
RES-03515,cash,800/day,DISC15,40.0,840.0,standard
RES-03516,Card,₹2000/day,BOGUS99,100.0,2100.0,premium
RES-03517,UPI,2000,DISC15,100.0,2100.0,premium
RES-03518,wallet,1000,,50.0,1050.0,premium
RES-03519,wallet,"₹ 1,500 /day",,75.0,1575.0,standard
RES-03520,cash,₹ 800 /day,BOGUS99,40.0,840.0,premium
RES-03521,upi,1000/day,,50.0,1050.0,premium
RES-03522,UPI,3000/day,BOGUS99,150.0,3150.0,eco
RES-03523,UPI,₹3000/day,DISC15,,3150.0,eco
RES-03524,cash,2500/day,DISC15,125.0,2625.0,standard
RES-03525,card,3000/day,,150.0,3150.0,standard
RES-03526,wallet,₹3000/day,DISC15,,3150.0,eco
RES-03527,UPI,"₹ 2,500 /day",,125.0,2625.0,standard
RES-03528,cash,1500/day,SAVE10,75.0,1575.0,eco
RES-03529,cash,₹3000/day,DISC15,150.0,3150.0,premium
RES-03530,UPI,2500/day,,125.0,2625.0,standard
RES-03531,Card,"₹ 1,000 /day",SAVE10,50.0,1050.0,eco
RES-03532,upi,1200,BOGUS99,60.0,1260.0,standard
RES-03533,Card,₹ 800 /day,,,840.0,standard
RES-03534,cash,"₹ 2,000 /day",BOGUS99,100.0,2100.0,standard
RES-03535,UPI,2500,SAVE10,,2625.0,premium
RES-03536,upi,₹1500/day,,75.0,1575.0,standard
RES-03537,upi,₹1200/day,DISC15,60.0,1260.0,premium
RES-03538,cash,₹1500/day,SAVE10,75.0,1575.0,premium
RES-03539,wallet,₹800/day,SAVE10,40.0,840.0,premium
RES-03540,cash,1000,,50.0,1050.0,eco
RES-03541,upi,"₹ 1,200 /day",DISC15,60.0,1260.0,eco
RES-03542,card,2500/day,BOGUS99,125.0,2625.0,eco
RES-03543,upi,₹1200/day,BOGUS99,60.0,1260.0,standard
RES-03544,wallet,"₹ 3,000 /day",BOGUS99,,3150.0,eco
RES-03545,upi,1000,DISC15,,1050.0,eco
RES-03546,wallet,₹2000/day,DISC15,100.0,2100.0,standard
RES-03547,wallet,800/day,DISC15,40.0,840.0,premium
RES-03548,cash,₹1200/day,BOGUS99,60.0,1260.0,standard
RES-03549,UPI,"₹ 1,000 /day",DISC15,50.0,1050.0,eco
RES-03550,Card,1200/day,BOGUS99,,1260.0,eco
RES-03551,UPI,₹2500/day,BOGUS99,125.0,2625.0,premium
RES-03552,card,1500/day,,,1575.0,premium
RES-03553,cash,800/day,SAVE10,40.0,840.0,premium
RES-03554,card,1000,DISC15,50.0,1050.0,premium
RES-03555,cash,1500/day,DISC15,75.0,1575.0,standard
RES-03556,cash,₹2000/day,DISC15,,2100.0,eco
RES-03557,wallet,"₹ 2,000 /day",,100.0,2100.0,premium
RES-03558,UPI,800,DISC15,,840.0,eco
RES-03559,cash,"₹ 3,000 /day",BOGUS99,150.0,3150.0,standard
RES-03560,UPI,₹1000/day,,,1050.0,eco
RES-03561,upi,1000/day,,50.0,1050.0,premium
RES-03562,cash,₹1200/day,BOGUS99,60.0,1260.0,premium
RES-03563,upi,₹800/day,BOGUS99,40.0,840.0,standard
RES-03564,wallet,₹1500/day,SAVE10,75.0,1575.0,premium
RES-03565,upi,₹2500/day,SAVE10,125.0,2625.0,premium
RES-03566,UPI,2000,BOGUS99,100.0,2100.0,premium
RES-03567,Card,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco
RES-03568,upi,₹1200/day,DISC15,60.0,1260.0,premium
RES-03569,card,2500,SAVE10,125.0,2625.0,eco
RES-03570,wallet,₹1000/day,DISC15,50.0,1050.0,eco
RES-03571,cash,"₹ 3,000 /day",SAVE10,,3150.0,standard
RES-03572,UPI,"₹ 2,000 /day",DISC15,,2100.0,eco
RES-03573,cash,1000,,50.0,1050.0,eco
RES-03574,card,"₹ 3,000 /day",DISC15,150.0,3150.0,standard
RES-03575,Card,1500/day,SAVE10,,1575.0,standard
RES-03576,Card,₹800/day,SAVE10,,840.0,premium
RES-03577,card,"₹ 1,200 /day",,,1260.0,premium
RES-03578,wallet,₹2000/day,DISC15,,2100.0,premium
RES-03579,cash,2000/day,BOGUS99,100.0,2100.0,standard
RES-03580,UPI,"₹ 2,500 /day",SAVE10,125.0,2625.0,standard
RES-03581,wallet,₹ 800 /day,DISC15,,840.0,standard
RES-03582,card,2500/day,BOGUS99,,2625.0,premium
RES-03583,card,₹1000/day,,,1050.0,premium
RES-03584,wallet,₹3000/day,BOGUS99,150.0,3150.0,eco
RES-03585,card,₹2500/day,DISC15,125.0,2625.0,eco
RES-03586,wallet,₹2500/day,,125.0,2625.0,eco
RES-03587,card,2000,DISC15,100.0,2100.0,standard
RES-03588,card,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard
RES-03589,card,₹3000/day,DISC15,150.0,3150.0,eco
RES-03590,Card,₹800/day,BOGUS99,40.0,840.0,eco
RES-03591,Card,₹1000/day,DISC15,50.0,1050.0,eco
RES-03592,UPI,1200,,60.0,1260.0,standard
RES-03593,cash,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-03594,upi,3000/day,BOGUS99,150.0,3150.0,standard
RES-03595,cash,1500,BOGUS99,,1575.0,eco
RES-03596,cash,₹1200/day,DISC15,,1260.0,standard
RES-03597,upi,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco
RES-03598,Card,₹2000/day,DISC15,100.0,2100.0,premium
RES-03599,Card,₹ 800 /day,SAVE10,40.0,840.0,eco
RES-03600,Card,₹1000/day,BOGUS99,50.0,1050.0,premium
RES-03601,card,3000,DISC15,,3150.0,eco
RES-03602,Card,₹1000/day,SAVE10,50.0,1050.0,eco
RES-03603,Card,1500/day,DISC15,75.0,1575.0,standard
RES-03604,UPI,₹2500/day,SAVE10,125.0,2625.0,eco
RES-03605,cash,1200,,,1260.0,eco
RES-03606,wallet,1200,BOGUS99,60.0,1260.0,premium
RES-03607,Card,₹1000/day,,50.0,1050.0,standard
RES-03608,wallet,"₹ 1,200 /day",SAVE10,,1260.0,eco
RES-03609,UPI,"₹ 2,500 /day",,125.0,2625.0,standard
RES-03610,UPI,1000,BOGUS99,50.0,1050.0,premium
RES-03611,wallet,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco
RES-03612,card,"₹ 1,000 /day",SAVE10,50.0,1050.0,standard
RES-03613,upi,₹ 800 /day,BOGUS99,,840.0,eco
RES-03614,upi,1500/day,SAVE10,75.0,1575.0,premium
RES-03615,cash,3000,BOGUS99,150.0,3150.0,standard
RES-03616,card,₹3000/day,,150.0,3150.0,premium
RES-03617,wallet,1000,,,1050.0,eco
RES-03618,cash,3000,,150.0,3150.0,premium
RES-03619,upi,1000,SAVE10,50.0,1050.0,standard
RES-03620,cash,800,DISC15,40.0,840.0,eco
RES-03621,UPI,"₹ 3,000 /day",,150.0,3150.0,standard
RES-03622,card,"₹ 2,000 /day",,100.0,2100.0,eco
RES-03623,upi,"₹ 2,000 /day",,100.0,2100.0,eco
RES-03624,Card,800,DISC15,40.0,840.0,premium
RES-03625,wallet,"₹ 2,000 /day",DISC15,100.0,2100.0,premium
RES-03626,upi,₹1200/day,SAVE10,60.0,1260.0,premium
RES-03627,cash,2000,BOGUS99,100.0,2100.0,eco
RES-03628,card,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-03629,cash,₹1000/day,,,1050.0,eco
RES-03630,UPI,₹2000/day,DISC15,100.0,2100.0,premium
RES-03631,card,800,BOGUS99,40.0,840.0,eco
RES-03632,Card,2000/day,DISC15,,2100.0,standard
RES-03633,upi,₹1200/day,BOGUS99,,1260.0,premium
RES-03634,Card,₹ 800 /day,,40.0,840.0,eco
RES-03635,wallet,₹1200/day,,60.0,1260.0,standard
RES-03636,cash,₹2500/day,,,2625.0,standard
RES-03637,Card,800/day,BOGUS99,40.0,840.0,standard
RES-03638,wallet,2000,BOGUS99,100.0,2100.0,premium
RES-03639,cash,₹1000/day,DISC15,50.0,1050.0,standard
RES-03640,UPI,₹3000/day,DISC15,150.0,3150.0,standard
RES-03641,upi,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-03642,upi,₹2500/day,,125.0,2625.0,eco
RES-03643,cash,3000,,150.0,3150.0,standard
RES-03644,card,₹2500/day,SAVE10,,2625.0,eco
RES-03645,UPI,₹1200/day,DISC15,60.0,1260.0,standard
RES-03646,Card,800/day,DISC15,40.0,840.0,premium
RES-03647,card,₹1200/day,,60.0,1260.0,premium
RES-03648,upi,₹ 800 /day,DISC15,40.0,840.0,eco
RES-03649,card,1500,SAVE10,75.0,1575.0,standard
RES-03650,UPI,2500,SAVE10,125.0,2625.0,eco
RES-03651,wallet,₹1000/day,BOGUS99,50.0,1050.0,premium
RES-03652,wallet,₹3000/day,SAVE10,150.0,3150.0,eco
RES-03653,wallet,1500/day,BOGUS99,75.0,1575.0,eco
RES-03654,wallet,2000,,100.0,2100.0,standard
RES-03655,card,"₹ 1,500 /day",BOGUS99,75.0,1575.0,premium
RES-03656,upi,800/day,SAVE10,40.0,840.0,premium
RES-03657,wallet,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium
RES-03658,wallet,"₹ 2,000 /day",,100.0,2100.0,eco
RES-03659,card,1500/day,DISC15,75.0,1575.0,premium
RES-03660,cash,₹2000/day,,,2100.0,premium
RES-03661,card,1000,,50.0,1050.0,premium
RES-03662,wallet,2500,BOGUS99,,2625.0,premium
RES-03663,cash,1500/day,,75.0,1575.0,standard
RES-03664,UPI,"₹ 2,000 /day",BOGUS99,,2100.0,premium
RES-03665,UPI,1500/day,,75.0,1575.0,standard
RES-03666,card,₹1500/day,BOGUS99,75.0,1575.0,eco
RES-03667,Card,800/day,DISC15,40.0,840.0,premium
RES-03668,cash,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-03669,UPI,₹2500/day,DISC15,,2625.0,premium
RES-03670,card,"₹ 3,000 /day",,,3150.0,eco
RES-03671,wallet,2500,BOGUS99,,2625.0,premium
RES-03672,Card,2000/day,BOGUS99,100.0,2100.0,premium
RES-03673,cash,3000/day,DISC15,150.0,3150.0,premium
RES-03674,upi,1200/day,SAVE10,,1260.0,standard
RES-03675,wallet,₹3000/day,BOGUS99,150.0,3150.0,eco
RES-03676,cash,"₹ 2,500 /day",DISC15,125.0,2625.0,eco
RES-03677,UPI,3000,DISC15,,3150.0,standard
RES-03678,Card,"₹ 2,000 /day",,100.0,2100.0,standard
RES-03679,Card,3000/day,SAVE10,150.0,3150.0,standard
RES-03680,cash,"₹ 1,000 /day",DISC15,,1050.0,eco
RES-03681,upi,₹1200/day,SAVE10,60.0,1260.0,premium
RES-03682,wallet,800/day,,,840.0,eco
RES-03683,UPI,1000,DISC15,50.0,1050.0,premium
RES-03684,wallet,1500,DISC15,75.0,1575.0,premium
RES-03685,wallet,1500,DISC15,75.0,1575.0,eco
RES-03686,Card,₹2000/day,DISC15,100.0,2100.0,standard
RES-03687,cash,"₹ 2,000 /day",,100.0,2100.0,standard
RES-03688,card,800/day,SAVE10,40.0,840.0,standard
RES-03689,upi,"₹ 2,000 /day",,100.0,2100.0,premium
RES-03690,upi,₹ 800 /day,,40.0,840.0,premium
RES-03691,wallet,2500/day,,125.0,2625.0,premium
RES-03692,wallet,₹1000/day,,50.0,1050.0,standard
RES-03693,UPI,₹2000/day,SAVE10,100.0,2100.0,eco
RES-03694,Card,"₹ 3,000 /day",BOGUS99,150.0,3150.0,eco
RES-03695,Card,800,SAVE10,40.0,840.0,eco
RES-03696,Card,1000/day,DISC15,50.0,1050.0,premium
RES-03697,Card,"₹ 1,000 /day",BOGUS99,,1050.0,standard
RES-03698,upi,₹ 800 /day,,,840.0,eco
RES-03699,card,₹1000/day,,,1050.0,standard
RES-03700,wallet,2500,SAVE10,,2625.0,standard
RES-03701,UPI,₹ 800 /day,,40.0,840.0,standard
RES-03702,card,"₹ 3,000 /day",DISC15,150.0,3150.0,standard
RES-03703,Card,1500/day,,75.0,1575.0,standard
RES-03704,wallet,₹1200/day,,60.0,1260.0,eco
RES-03705,upi,"₹ 1,000 /day",,50.0,1050.0,eco
RES-03706,Card,2500/day,BOGUS99,125.0,2625.0,standard
RES-03707,card,₹1200/day,SAVE10,60.0,1260.0,eco
RES-03708,wallet,2000/day,BOGUS99,100.0,2100.0,standard
RES-03709,cash,"₹ 2,000 /day",SAVE10,,2100.0,premium
RES-03710,cash,1000/day,,50.0,1050.0,standard
RES-03711,UPI,2500/day,,125.0,2625.0,eco
RES-03712,wallet,1200,DISC15,,1260.0,standard
RES-03713,card,₹2000/day,DISC15,100.0,2100.0,standard
RES-03714,card,₹3000/day,,150.0,3150.0,eco
RES-03715,wallet,3000/day,SAVE10,150.0,3150.0,eco
RES-03716,card,2000,SAVE10,100.0,2100.0,eco
RES-03717,card,2500,BOGUS99,,2625.0,premium
RES-03718,Card,"₹ 2,000 /day",,100.0,2100.0,eco
RES-03719,wallet,1000/day,BOGUS99,,1050.0,standard
RES-03720,card,"₹ 1,200 /day",BOGUS99,60.0,1260.0,eco
RES-03721,wallet,"₹ 1,000 /day",,50.0,1050.0,premium
RES-03722,card,2000,,,2100.0,premium
RES-03723,card,1500/day,BOGUS99,,1575.0,premium
RES-03724,Card,800,BOGUS99,40.0,840.0,standard
RES-03725,cash,2500/day,DISC15,125.0,2625.0,standard
RES-03726,wallet,2000/day,DISC15,,2100.0,eco
RES-03727,upi,₹1000/day,SAVE10,50.0,1050.0,premium
RES-03728,card,₹2500/day,SAVE10,125.0,2625.0,eco
RES-03729,UPI,3000/day,DISC15,150.0,3150.0,premium
RES-03730,cash,1200/day,SAVE10,,1260.0,standard
RES-03731,upi,₹ 800 /day,SAVE10,40.0,840.0,eco
RES-03732,card,"₹ 1,000 /day",SAVE10,50.0,1050.0,premium
RES-03733,upi,2000/day,DISC15,100.0,2100.0,standard
RES-03734,wallet,1500,,75.0,1575.0,eco
RES-03735,card,800/day,SAVE10,40.0,840.0,eco
RES-03736,card,2000,,,2100.0,standard
RES-03737,UPI,₹1000/day,,,1050.0,premium
RES-03738,Card,₹1200/day,BOGUS99,,1260.0,premium
RES-03739,cash,"₹ 1,500 /day",,75.0,1575.0,premium
RES-03740,Card,"₹ 1,000 /day",,50.0,1050.0,eco
RES-03741,upi,2500/day,SAVE10,125.0,2625.0,standard
RES-03742,wallet,1500,DISC15,75.0,1575.0,eco
RES-03743,UPI,1200,,,1260.0,eco
RES-03744,UPI,2500,BOGUS99,,2625.0,standard
RES-03745,UPI,1500/day,,75.0,1575.0,eco
RES-03746,UPI,"₹ 2,500 /day",DISC15,125.0,2625.0,premium
RES-03747,Card,₹2000/day,,100.0,2100.0,eco
RES-03748,upi,"₹ 3,000 /day",DISC15,150.0,3150.0,standard
RES-03749,UPI,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium
RES-03750,UPI,₹3000/day,DISC15,150.0,3150.0,standard
RES-03751,wallet,3000/day,DISC15,150.0,3150.0,standard
RES-03752,wallet,1200/day,DISC15,60.0,1260.0,premium
RES-03753,card,₹800/day,BOGUS99,40.0,840.0,premium
RES-03754,Card,3000,DISC15,,3150.0,standard
RES-03755,UPI,2500/day,SAVE10,125.0,2625.0,standard
RES-03756,upi,1500/day,,,1575.0,premium
RES-03757,wallet,1000/day,,50.0,1050.0,eco
RES-03758,upi,3000/day,BOGUS99,150.0,3150.0,premium
RES-03759,upi,"₹ 1,000 /day",SAVE10,50.0,1050.0,standard
RES-03760,UPI,1500,DISC15,75.0,1575.0,premium
RES-03761,upi,1000/day,DISC15,50.0,1050.0,premium
RES-03762,upi,2500,,125.0,2625.0,eco
RES-03763,card,₹2000/day,DISC15,100.0,2100.0,premium
RES-03764,cash,2500/day,BOGUS99,125.0,2625.0,eco
RES-03765,Card,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard
RES-03766,upi,₹2500/day,BOGUS99,125.0,2625.0,eco
RES-03767,wallet,800,BOGUS99,40.0,840.0,standard
RES-03768,Card,"₹ 1,000 /day",,50.0,1050.0,eco
RES-03769,Card,"₹ 1,000 /day",DISC15,50.0,1050.0,premium
RES-03770,card,1000,,50.0,1050.0,eco
RES-03771,cash,1000,DISC15,50.0,1050.0,eco
RES-03772,UPI,800,DISC15,40.0,840.0,premium
RES-03773,wallet,"₹ 1,500 /day",BOGUS99,75.0,1575.0,premium
RES-03774,Card,"₹ 1,000 /day",SAVE10,50.0,1050.0,premium
RES-03775,card,₹1200/day,,60.0,1260.0,standard
RES-03776,cash,2000,DISC15,100.0,2100.0,premium
RES-03777,UPI,₹1200/day,BOGUS99,60.0,1260.0,premium
RES-03778,cash,1000/day,BOGUS99,,1050.0,premium
RES-03779,cash,800,DISC15,40.0,840.0,eco
RES-03780,cash,₹2000/day,SAVE10,100.0,2100.0,standard
RES-03781,Card,"₹ 2,500 /day",,,2625.0,premium
RES-03782,card,₹3000/day,SAVE10,150.0,3150.0,premium
RES-03783,wallet,₹1500/day,SAVE10,75.0,1575.0,premium
RES-03784,card,1000,SAVE10,50.0,1050.0,standard
RES-03785,upi,800,SAVE10,,840.0,standard
RES-03786,upi,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco
RES-03787,cash,₹3000/day,,,3150.0,standard
RES-03788,UPI,"₹ 1,200 /day",DISC15,60.0,1260.0,standard
RES-03789,upi,800/day,,,840.0,standard
RES-03790,UPI,2000/day,SAVE10,100.0,2100.0,standard
RES-03791,cash,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco
RES-03792,Card,3000/day,,150.0,3150.0,eco
RES-03793,upi,"₹ 1,200 /day",DISC15,60.0,1260.0,eco
RES-03794,upi,1500/day,BOGUS99,,1575.0,eco
RES-03795,upi,₹2500/day,BOGUS99,,2625.0,premium
RES-03796,Card,1000/day,DISC15,50.0,1050.0,eco
RES-03797,cash,1500/day,DISC15,75.0,1575.0,standard
RES-03798,UPI,₹2000/day,,100.0,2100.0,eco
RES-03799,cash,₹ 800 /day,SAVE10,40.0,840.0,eco
RES-03800,wallet,₹2000/day,SAVE10,100.0,2100.0,eco
RES-03801,UPI,₹1200/day,DISC15,60.0,1260.0,standard
RES-03802,Card,₹1200/day,DISC15,,1260.0,premium
RES-03803,cash,₹ 800 /day,SAVE10,40.0,840.0,eco
RES-03804,UPI,₹3000/day,SAVE10,150.0,3150.0,premium
RES-03805,cash,800/day,DISC15,40.0,840.0,standard
RES-03806,Card,₹ 800 /day,DISC15,40.0,840.0,eco
RES-03807,wallet,₹2500/day,SAVE10,125.0,2625.0,premium
RES-03808,cash,"₹ 2,000 /day",DISC15,100.0,2100.0,standard
RES-03809,upi,₹3000/day,DISC15,,3150.0,eco
RES-03810,cash,₹800/day,DISC15,40.0,840.0,premium
RES-03811,Card,"₹ 2,000 /day",DISC15,100.0,2100.0,standard
RES-03812,cash,1500,BOGUS99,75.0,1575.0,standard
RES-03813,cash,"₹ 1,500 /day",,75.0,1575.0,premium
RES-03814,upi,"₹ 2,500 /day",,125.0,2625.0,eco
RES-03815,cash,2000/day,DISC15,100.0,2100.0,premium
RES-03816,upi,"₹ 1,200 /day",DISC15,60.0,1260.0,premium
RES-03817,upi,₹800/day,DISC15,40.0,840.0,eco
RES-03818,upi,₹1000/day,,50.0,1050.0,standard
RES-03819,wallet,₹2500/day,DISC15,125.0,2625.0,standard
RES-03820,UPI,₹2000/day,SAVE10,,2100.0,standard
RES-03821,cash,₹2500/day,BOGUS99,125.0,2625.0,eco
RES-03822,upi,₹1200/day,,60.0,1260.0,premium
RES-03823,wallet,"₹ 2,000 /day",DISC15,100.0,2100.0,premium
RES-03824,card,"₹ 1,200 /day",BOGUS99,60.0,1260.0,eco
RES-03825,upi,1500/day,SAVE10,,1575.0,premium
RES-03826,cash,"₹ 1,200 /day",BOGUS99,60.0,1260.0,eco
RES-03827,upi,₹3000/day,DISC15,150.0,3150.0,premium
RES-03828,UPI,"₹ 1,000 /day",SAVE10,,1050.0,eco
RES-03829,UPI,800,BOGUS99,40.0,840.0,eco
RES-03830,wallet,₹ 800 /day,,40.0,840.0,premium
RES-03831,card,3000/day,,150.0,3150.0,eco
RES-03832,Card,3000,BOGUS99,150.0,3150.0,eco
RES-03833,card,1000/day,SAVE10,50.0,1050.0,standard
RES-03834,cash,2500,SAVE10,125.0,2625.0,eco
RES-03835,UPI,₹1000/day,,,1050.0,standard
RES-03836,Card,"₹ 2,500 /day",DISC15,,2625.0,eco
RES-03837,Card,₹800/day,DISC15,40.0,840.0,eco
RES-03838,upi,₹2500/day,BOGUS99,,2625.0,premium
RES-03839,wallet,"₹ 2,500 /day",DISC15,125.0,2625.0,standard
RES-03840,card,"₹ 1,500 /day",DISC15,75.0,1575.0,standard
RES-03841,UPI,1000,BOGUS99,50.0,1050.0,standard
RES-03842,UPI,₹ 800 /day,,,840.0,premium
RES-03843,card,"₹ 1,200 /day",SAVE10,,1260.0,standard
RES-03844,Card,1500/day,BOGUS99,,1575.0,eco
RES-03845,card,3000,SAVE10,150.0,3150.0,premium
RES-03846,wallet,₹1000/day,,50.0,1050.0,premium
RES-03847,wallet,1500/day,BOGUS99,75.0,1575.0,standard
RES-03848,upi,3000/day,DISC15,150.0,3150.0,eco
RES-03849,Card,2500,BOGUS99,125.0,2625.0,eco
RES-03850,upi,2500/day,SAVE10,125.0,2625.0,premium
RES-03851,upi,800/day,DISC15,40.0,840.0,premium
RES-03852,Card,1200,SAVE10,60.0,1260.0,standard
RES-03853,Card,1000/day,SAVE10,,1050.0,standard
RES-03854,card,1500,BOGUS99,75.0,1575.0,premium
RES-03855,card,1200,SAVE10,,1260.0,eco
RES-03856,UPI,2500/day,DISC15,125.0,2625.0,premium
RES-03857,UPI,₹1500/day,,75.0,1575.0,standard
RES-03858,UPI,800/day,SAVE10,40.0,840.0,standard
RES-03859,wallet,3000/day,BOGUS99,150.0,3150.0,premium
RES-03860,UPI,"₹ 2,500 /day",SAVE10,125.0,2625.0,premium
RES-03861,wallet,1500,DISC15,,1575.0,eco
RES-03862,UPI,₹1200/day,,60.0,1260.0,standard
RES-03863,card,1500,,75.0,1575.0,premium
RES-03864,Card,1000,,50.0,1050.0,eco
RES-03865,UPI,3000,,150.0,3150.0,standard
RES-03866,upi,₹2500/day,SAVE10,125.0,2625.0,premium
RES-03867,Card,2000,BOGUS99,100.0,2100.0,eco
RES-03868,card,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco
RES-03869,cash,1500,DISC15,,1575.0,standard
RES-03870,card,2500,SAVE10,125.0,2625.0,premium
RES-03871,cash,"₹ 1,200 /day",DISC15,60.0,1260.0,premium
RES-03872,card,₹3000/day,SAVE10,150.0,3150.0,eco
RES-03873,card,"₹ 1,200 /day",BOGUS99,60.0,1260.0,eco
RES-03874,UPI,2000/day,SAVE10,100.0,2100.0,premium
RES-03875,card,3000/day,DISC15,150.0,3150.0,standard
RES-03876,cash,"₹ 1,200 /day",,,1260.0,standard
RES-03877,wallet,₹1200/day,SAVE10,60.0,1260.0,eco
RES-03878,UPI,2500,DISC15,125.0,2625.0,premium
RES-03879,upi,₹1500/day,,,1575.0,standard
RES-03880,cash,₹1200/day,DISC15,60.0,1260.0,eco
RES-03881,UPI,800/day,SAVE10,40.0,840.0,premium
RES-03882,cash,₹2500/day,SAVE10,125.0,2625.0,eco
RES-03883,upi,1500,BOGUS99,,1575.0,standard
RES-03884,UPI,2500/day,DISC15,125.0,2625.0,standard
RES-03885,upi,2500,BOGUS99,125.0,2625.0,eco
RES-03886,UPI,₹2000/day,DISC15,100.0,2100.0,standard
RES-03887,Card,"₹ 3,000 /day",SAVE10,150.0,3150.0,premium
RES-03888,Card,₹800/day,BOGUS99,40.0,840.0,eco
RES-03889,card,"₹ 1,500 /day",,75.0,1575.0,eco
RES-03890,card,3000,,150.0,3150.0,eco
RES-03891,UPI,₹3000/day,SAVE10,150.0,3150.0,eco
RES-03892,Card,1000/day,SAVE10,50.0,1050.0,eco
RES-03893,cash,"₹ 1,200 /day",,60.0,1260.0,premium
RES-03894,wallet,"₹ 2,000 /day",SAVE10,100.0,2100.0,standard
RES-03895,wallet,3000/day,DISC15,,3150.0,standard
RES-03896,upi,800,BOGUS99,40.0,840.0,premium
RES-03897,cash,"₹ 2,000 /day",SAVE10,100.0,2100.0,eco
RES-03898,cash,2000/day,,100.0,2100.0,standard
RES-03899,Card,1000/day,BOGUS99,50.0,1050.0,standard
RES-03900,card,800,SAVE10,40.0,840.0,standard
RES-03901,wallet,₹2000/day,,100.0,2100.0,premium
RES-03902,card,1000/day,DISC15,50.0,1050.0,standard
RES-03903,Card,₹800/day,BOGUS99,,840.0,premium
RES-03904,UPI,₹1200/day,BOGUS99,60.0,1260.0,standard
RES-03905,upi,2500,DISC15,,2625.0,standard
RES-03906,card,₹1000/day,,50.0,1050.0,premium
RES-03907,Card,1000,,50.0,1050.0,eco
RES-03908,cash,₹2000/day,DISC15,100.0,2100.0,premium
RES-03909,Card,"₹ 1,500 /day",BOGUS99,,1575.0,premium
RES-03910,wallet,1200/day,SAVE10,,1260.0,premium
RES-03911,UPI,1500,BOGUS99,,1575.0,standard
RES-03912,card,800/day,SAVE10,40.0,840.0,eco
RES-03913,UPI,800,BOGUS99,,840.0,eco
RES-03914,upi,800/day,DISC15,40.0,840.0,eco
RES-03915,card,₹1500/day,,75.0,1575.0,eco
RES-03916,UPI,2500/day,SAVE10,125.0,2625.0,premium
RES-03917,Card,₹2500/day,BOGUS99,125.0,2625.0,standard
RES-03918,upi,₹1200/day,SAVE10,60.0,1260.0,premium
